question_id,video_id,video_path,correct_idx,pred_idx,is_correct,response,num_frames,frame_height,frame_width,total_pixels,requested_pixels,input_tokens,output_tokens,sample_fps_eff
fine_grained_action_localization_5479,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5479.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.019105238576203616
fine_grained_action_localization_5526,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5526.mp4,3,1,0,1,4,1408,1408,7929856,262144,561,2,0.026466695715385603
fine_grained_action_localization_5544,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5544.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.019417476111604968
fine_grained_action_localization_5554,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5554.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.02756086319039055
fine_grained_action_localization_5602,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5602.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.014219694482173355
fine_grained_action_localization_5628,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5628.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_5653,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5653.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.02985074602965391
fine_grained_action_localization_5685,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5685.mp4,3,2,0,2,4,1408,1408,7929856,262144,563,2,0.020026702889643894
fine_grained_action_localization_5713,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5713.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.014736583236799604
fine_grained_action_localization_5745,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5745.mp4,3,3,1,3,4,1408,1408,7929856,262144,563,2,0.011595322809855545
fine_grained_action_localization_5752,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5752.mp4,3,4,0,4,4,1408,1408,7929856,262144,564,2,0.025712448441525433
fine_grained_action_localization_5772,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5772.mp4,3,2,0,2,4,1408,1408,7929856,262144,564,2,0.015833222999861462
fine_grained_action_localization_5790,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5790.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.014736583236799604
fine_grained_action_localization_5799,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5799.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.019801980712205555
fine_grained_action_localization_5819,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5819.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.0112771358661335
fine_grained_action_localization_5834,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5834.mp4,1,2,0,2,4,1408,1408,7929856,262144,564,2,0.01241208086330839
fine_grained_action_localization_5856,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5856.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.014270425275849225
fine_grained_action_localization_5876,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5876.mp4,0,1,0,1,4,1408,1408,7929856,262144,561,2,0.02516778507381295
fine_grained_action_localization_5889,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5889.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.008214114347075564
fine_grained_action_localization_5901,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5901.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.026572187414155034
fine_grained_action_localization_5923,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5923.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.016673613510373293
fine_grained_action_localization_5935,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5935.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.015159171072175707
fine_grained_action_localization_5957,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5957.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.03065917339596898
fine_grained_action_localization_5983,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5983.mp4,2,0,0,0,4,1408,1408,7929856,262144,561,2,0.03065917339596898
fine_grained_action_localization_6010,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6010.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.025115111886296865
fine_grained_action_localization_6044,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6044.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.016673613510373293
fine_grained_action_localization_6051,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6051.mp4,1,3,0,3,4,1408,1408,7929856,262144,563,2,0.014736583236799604
fine_grained_action_localization_6117,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6117.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.016673613510373293
fine_grained_action_localization_6157,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6157.mp4,2,4,0,4,4,1408,1408,7929856,262144,563,2,0.02477291589250763
fine_grained_action_localization_6169,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6169.mp4,2,2,1,2,4,1408,1408,7929856,262144,564,2,0.01938610710146772
fine_grained_action_localization_6184,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6184.mp4,3,2,0,2,4,1408,1408,7929856,262144,563,2,0.015833222999861462
fine_grained_action_localization_6204,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6204.mp4,1,1,1,1,4,1408,1408,7929856,262144,565,2,0.011595322809855545
fine_grained_action_localization_6249,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6249.mp4,0,1,0,1,4,1408,1408,7929856,262144,565,2,0.01306051414727566
fine_grained_action_localization_6307,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6307.mp4,4,2,0,2,4,1408,1408,7929856,262144,564,2,0.014270425275849225
fine_grained_action_localization_6335,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6335.mp4,1,0,0,0,4,1408,1408,7929856,262144,561,2,0.08397481024470407
fine_grained_action_localization_6364,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6364.mp4,0,3,0,3,4,1408,1408,7929856,262144,563,2,0.01170731707044757
fine_grained_action_localization_6385,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6385.mp4,3,0,0,0,4,1408,1408,7929856,262144,561,2,0.0326797376136217
fine_grained_action_localization_6444,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6444.mp4,0,3,0,3,4,1408,1408,7929856,262144,565,2,0.019801980712205555
fine_grained_action_localization_6479,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6479.mp4,4,1,0,1,4,1408,1408,7929856,262144,562,2,0.026466695715385603
fine_grained_action_localization_6541,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6541.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.012623605578021464
fine_grained_action_localization_6549,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6549.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.02372010206720269
fine_grained_action_localization_6562,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6562.mp4,0,1,0,1,4,1408,1408,7929856,262144,566,2,0.02372010206720269
fine_grained_action_localization_6581,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6581.mp4,3,3,1,3,4,1408,1408,7929856,262144,562,2,0.015980822558762584
fine_grained_action_localization_6593,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6593.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.014596764925325264
fine_grained_action_localization_6612,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6612.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.025712448441525433
fine_grained_action_localization_6622,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6622.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.02985074602965391
fine_grained_action_localization_6646,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6646.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.019801980712205555
fine_grained_action_localization_6656,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6656.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.023710729818675592
fine_grained_action_localization_6662,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6662.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.015159171072175707
fine_grained_action_localization_6672,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6672.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.010028413889963554
fine_grained_action_localization_6702,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6702.mp4,4,2,0,2,4,1408,1408,7929856,262144,564,2,0.019801980712205555
fine_grained_action_localization_6723,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6723.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.020026702889643894
fine_grained_action_localization_6740,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6740.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.014130946776607707
fine_grained_action_localization_6754,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6754.mp4,2,2,1,2,4,1408,1408,7929856,262144,567,2,0.023378142411783324
fine_grained_action_localization_6790,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6790.mp4,0,3,0,3,4,1408,1408,7929856,262144,563,2,0.015764582548657587
fine_grained_action_localization_6812,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6812.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.02756086319039055
fine_grained_action_localization_6824,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6824.mp4,2,3,0,3,4,1408,1408,7929856,262144,563,2,0.02742230232904535
fine_grained_action_localization_6844,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6844.mp4,1,1,1,1,4,1408,1408,7929856,262144,565,2,0.02516778507381295
fine_grained_action_localization_659,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_659.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.008970621050519314
fine_grained_action_localization_1495,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_1495.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.009761652729387548
fine_grained_action_localization_3471,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3471.mp4,3,4,0,4,4,1408,1408,7929856,262144,563,2,0.008970621050519314
fine_grained_action_localization_3647,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3647.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.010024225364454135
fine_grained_action_localization_4342,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4342.mp4,4,4,1,4,4,1408,1408,7929856,262144,562,2,0.009761652729387548
fine_grained_action_localization_5050,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5050.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.011595322809855545
fine_grained_action_localization_5324,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5324.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.01170731707044757
fine_grained_action_localization_6853,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6853.mp4,1,3,0,3,4,1408,1408,7929856,262144,562,2,0.027567194263333667
fine_grained_action_localization_6872,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6872.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.023242300300355553
fine_grained_action_localization_6896,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6896.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.020325202726012875
fine_grained_action_localization_6902,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6902.mp4,0,1,0,1,4,1408,1408,7929856,262144,563,2,0.009761652729387548
fine_grained_action_localization_6935,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6935.mp4,2,1,0,1,4,1408,1408,7929856,262144,563,2,0.012578615868875768
fine_grained_action_localization_6953,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6953.mp4,1,2,0,2,4,1408,1408,7929856,262144,563,2,0.009910802426090192
fine_grained_action_localization_6973,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6973.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.016652789190145397
fine_grained_action_localization_6980,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6980.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.02985074602965391
fine_grained_action_localization_6996,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6996.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.02372010206720269
fine_grained_action_localization_7055,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7055.mp4,3,0,0,0,4,1408,1408,7929856,262144,565,2,0.014272121789582003
fine_grained_action_localization_7070,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7070.mp4,4,4,1,4,4,1408,1408,7929856,262144,564,2,0.011835486377909767
fine_grained_action_localization_7104,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7104.mp4,4,0,0,0,4,1408,1408,7929856,262144,561,2,0.03996004142576554
fine_grained_action_localization_7153,P02-20240211-100250,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7153.mp4,1,3,0,3,4,1408,1408,7929856,262144,562,2,0.012503907551228538
fine_grained_action_localization_7209,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7209.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.02256063209814515
fine_grained_action_localization_7233,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7233.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.012630249930449452
fine_grained_action_localization_7268,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7268.mp4,0,0,1,0,4,1408,1408,7929856,262144,566,2,0.02477291589250763
fine_grained_action_localization_7279,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7279.mp4,4,1,0,1,4,1408,1408,7929856,262144,563,2,0.03996004142576554
fine_grained_action_localization_7334,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7334.mp4,3,1,0,1,4,1408,1408,7929856,262144,562,2,0.012630249930449452
fine_grained_action_localization_7404,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7404.mp4,0,2,0,2,4,1408,1408,7929856,262144,565,2,0.02715546409837971
fine_grained_action_localization_7412,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7412.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.033268645155964206
fine_grained_action_localization_7455,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7455.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.010010845285367508
fine_grained_action_localization_7517,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7517.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.0112771358661335
fine_grained_action_localization_7549,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7549.mp4,0,0,1,0,4,1408,1408,7929856,262144,561,2,0.039331365363467166
fine_grained_action_localization_7559,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7559.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.019417476111604968
fine_grained_action_localization_7579,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7579.mp4,2,1,0,1,4,1408,1408,7929856,262144,565,2,0.010028413889963554
fine_grained_action_localization_7617,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7617.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.020157903886426874
fine_grained_action_localization_7719,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7719.mp4,3,1,0,1,4,1408,1408,7929856,262144,565,2,0.020026702889643894
fine_grained_action_localization_7743,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7743.mp4,4,0,0,0,4,1408,1408,7929856,262144,566,2,0.03271537690092293
fine_grained_action_localization_7795,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7795.mp4,4,0,0,0,4,1408,1408,7929856,262144,561,2,0.039331365363467166
fine_grained_action_localization_7801,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7801.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.043525570324598924
fine_grained_action_localization_7828,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7828.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.033268645155964206
fine_grained_action_localization_7860,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7860.mp4,4,0,0,0,4,1408,1408,7929856,262144,566,2,0.02459520330544956
fine_grained_action_localization_7882,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7882.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.03268864015386645
fine_grained_action_localization_7916,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7916.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.010024225364454135
fine_grained_action_localization_7933,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7933.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.01658833259221604
fine_grained_action_localization_7939,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7939.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.008150512769209722
fine_grained_action_localization_7953,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7953.mp4,4,1,0,1,4,1408,1408,7929856,262144,564,2,0.009039547856316964
fine_grained_action_localization_7972,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7972.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.014596764925325264
fine_grained_action_localization_8000,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8000.mp4,3,1,0,1,4,1408,1408,7929856,262144,561,2,0.026572187414155034
fine_grained_action_localization_8007,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8007.mp4,2,3,0,3,4,1408,1408,7929856,262144,564,2,0.012071219903587047
fine_grained_action_localization_8063,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8063.mp4,4,2,0,2,4,1408,1408,7929856,262144,562,2,0.010010845285367508
fine_grained_action_localization_8096,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8096.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.01938610710146772
fine_grained_action_localization_8110,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8110.mp4,4,3,0,3,4,1408,1408,7929856,262144,561,2,0.043525573034667704
fine_grained_action_localization_8132,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8132.mp4,1,0,0,0,4,1408,1408,7929856,262144,565,2,0.039331365363467166
fine_grained_action_localization_8171,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8171.mp4,4,4,1,4,4,1408,1408,7929856,262144,562,2,0.018936405878851554
fine_grained_action_localization_8190,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8190.mp4,1,3,0,3,4,1408,1408,7929856,262144,562,2,0.018936405878851554
fine_grained_action_localization_8209,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8209.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.018936405878851554
fine_grained_action_localization_8227,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8227.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.009965122378163698
fine_grained_action_localization_8259,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8259.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.0112771358661335
fine_grained_action_localization_8293,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8293.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.01900237493102695
fine_grained_action_localization_8337,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8337.mp4,0,2,0,2,4,1408,1408,7929856,262144,565,2,0.015159171072175707
fine_grained_action_localization_8361,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8361.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.01760821669984215
fine_grained_action_localization_8375,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8375.mp4,0,2,0,2,4,1408,1408,7929856,262144,561,2,0.039331365363467166
fine_grained_action_localization_8391,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8391.mp4,3,3,1,3,4,1408,1408,7929856,262144,565,2,0.008970621050519314
fine_grained_action_localization_8463,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8463.mp4,1,3,0,3,4,1408,1408,7929856,262144,563,2,0.019105238576203616
fine_grained_action_localization_8484,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8484.mp4,1,0,0,0,4,1408,1408,7929856,262144,565,2,0.013922728758958131
fine_grained_action_localization_8510,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8510.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.012578615868875768
fine_grained_action_localization_8517,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8517.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.019801980712205555
fine_grained_action_localization_8535,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8535.mp4,4,3,0,3,4,1408,1408,7929856,262144,563,2,0.023242300300355553
fine_grained_action_localization_8595,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8595.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.014219694482173355
fine_grained_action_localization_8614,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8614.mp4,0,3,0,3,4,1408,1408,7929856,262144,562,2,0.04640371230340111
fine_grained_action_localization_8642,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8642.mp4,1,3,0,3,4,1408,1408,7929856,262144,562,2,0.02256063209814515
fine_grained_action_localization_8699,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8699.mp4,3,2,0,2,4,1408,1408,7929856,262144,561,2,0.036429872827680745
fine_grained_action_localization_8735,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8735.mp4,4,3,0,3,4,1408,1408,7929856,262144,563,2,0.01658833259221604
fine_grained_action_localization_8759,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8759.mp4,4,2,0,2,4,1408,1408,7929856,262144,561,2,0.02516778507381295
