question_id,video_id,video_path,correct_idx,pred_idx,is_correct,response,num_frames,frame_height,frame_width,total_pixels,requested_pixels,input_tokens,output_tokens,sample_fps_eff
fine_grained_action_localization_5163,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5163.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.019801980712205555
fine_grained_action_localization_5174,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5174.mp4,3,2,0,2,4,1408,1408,7929856,262144,564,2,0.033333332803514276
fine_grained_action_localization_5192,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5192.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.019801980712205555
fine_grained_action_localization_5228,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5228.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.014130946776607707
fine_grained_action_localization_5255,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5255.mp4,3,4,0,4,4,1408,1408,7929856,262144,565,2,0.014130946776607707
fine_grained_action_localization_5259,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5259.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.01306051414727566
fine_grained_action_localization_5266,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5266.mp4,3,2,0,2,4,1408,1408,7929856,262144,563,2,0.035149385669113235
fine_grained_action_localization_5281,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5281.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_5292,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5292.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.014251781575904563
fine_grained_action_localization_5349,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5349.mp4,4,2,0,2,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_5374,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5374.mp4,3,0,0,0,4,1408,1408,7929856,262144,561,2,0.026466695715385603
fine_grained_action_localization_5404,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5404.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_5420,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5420.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.030816640019257498
fine_grained_action_localization_5441,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5441.mp4,0,1,0,1,4,1408,1408,7929856,262144,563,2,0.010010845285367508
fine_grained_action_localization_5480,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5480.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.015980822558762584
fine_grained_action_localization_5531,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5531.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.020157903886426874
fine_grained_action_localization_5547,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5547.mp4,1,1,1,1,4,1408,1408,7929856,262144,563,2,0.019801980712205555
fine_grained_action_localization_5579,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5579.mp4,0,1,0,1,4,1408,1408,7929856,262144,562,2,0.0192585457763954
fine_grained_action_localization_5603,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5603.mp4,2,2,1,2,4,1408,1408,7929856,262144,564,2,0.017311021730120852
fine_grained_action_localization_5637,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5637.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.020157903886426874
fine_grained_action_localization_5690,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5690.mp4,0,3,0,3,4,1408,1408,7929856,262144,562,2,0.009761652729387548
fine_grained_action_localization_5706,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5706.mp4,3,2,0,2,4,1408,1408,7929856,262144,567,2,0.023378142411783324
fine_grained_action_localization_5717,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5717.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.012071219903587047
fine_grained_action_localization_5748,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5748.mp4,1,0,0,0,4,1408,1408,7929856,262144,561,2,0.039331365363467166
fine_grained_action_localization_5760,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5760.mp4,1,2,0,2,4,1408,1408,7929856,262144,564,2,0.02256063209814515
fine_grained_action_localization_5777,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5777.mp4,4,0,0,0,4,1408,1408,7929856,262144,566,2,0.033333332803514276
fine_grained_action_localization_5792,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5792.mp4,1,2,0,2,4,1408,1408,7929856,262144,563,2,0.00860955649472974
fine_grained_action_localization_5803,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5803.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.014130946776607707
fine_grained_action_localization_5823,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5823.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.026466695715385603
fine_grained_action_localization_5843,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5843.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.014130946776607707
fine_grained_action_localization_5857,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5857.mp4,4,1,0,1,4,1408,1408,7929856,262144,564,2,0.013157894912271291
fine_grained_action_localization_5882,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5882.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.010028413889963554
fine_grained_action_localization_5892,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5892.mp4,2,2,1,2,4,1408,1408,7929856,262144,564,2,0.010010845285367508
fine_grained_action_localization_5916,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5916.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.010028413889963554
fine_grained_action_localization_5931,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5931.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.016673613510373293
fine_grained_action_localization_5940,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5940.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.01658833259221604
fine_grained_action_localization_5996,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_5996.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.014979402863731962
fine_grained_action_localization_6017,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6017.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.015980822558762584
fine_grained_action_localization_6029,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6029.mp4,3,1,0,1,4,1408,1408,7929856,262144,564,2,0.01900237493102695
fine_grained_action_localization_6048,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6048.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.012578615868875768
fine_grained_action_localization_6053,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6053.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.019801980712205555
fine_grained_action_localization_6075,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6075.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.014979402863731962
fine_grained_action_localization_6079,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6079.mp4,3,2,0,2,4,1408,1408,7929856,262144,564,2,0.0112771358661335
fine_grained_action_localization_6119,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6119.mp4,3,3,1,3,4,1408,1408,7929856,262144,562,2,0.018317813561023567
fine_grained_action_localization_6162,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6162.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.01900237493102695
fine_grained_action_localization_6171,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6171.mp4,4,3,0,3,4,1408,1408,7929856,262144,564,2,0.008150512769209722
fine_grained_action_localization_6202,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6202.mp4,4,2,0,2,4,1408,1408,7929856,262144,563,2,0.010010845285367508
fine_grained_action_localization_6206,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6206.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.014130946776607707
fine_grained_action_localization_6233,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6233.mp4,3,0,0,0,4,1408,1408,7929856,262144,565,2,0.021711598340379386
fine_grained_action_localization_6254,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6254.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.020026702889643894
fine_grained_action_localization_6288,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6288.mp4,3,3,1,3,4,1408,1408,7929856,262144,563,2,0.014130946776607707
fine_grained_action_localization_6320,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6320.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.0112771358661335
fine_grained_action_localization_6338,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6338.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.008214114347075564
fine_grained_action_localization_6369,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6369.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_6422,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6422.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.010028413889963554
fine_grained_action_localization_6445,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6445.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.023710729818675592
fine_grained_action_localization_6467,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6467.mp4,1,1,1,1,4,1408,1408,7929856,262144,563,2,0.023242300300355553
fine_grained_action_localization_6490,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6490.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.012630249930449452
fine_grained_action_localization_6527,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6527.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.020325202726012875
fine_grained_action_localization_874,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_874.mp4,4,4,1,4,4,1408,1408,7929856,262144,562,2,0.011447104904612329
fine_grained_action_localization_4641,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4641.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.010028413889963554
fine_grained_action_localization_6545,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6545.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.02477291589250763
fine_grained_action_localization_6565,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6565.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_6583,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6583.mp4,3,0,0,0,4,1408,1408,7929856,262144,565,2,0.008150512769209722
fine_grained_action_localization_6595,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6595.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.00860955649472974
fine_grained_action_localization_6651,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6651.mp4,4,1,0,1,4,1408,1408,7929856,262144,562,2,0.015980822558762584
fine_grained_action_localization_6658,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6658.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.02516778507381295
fine_grained_action_localization_6664,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6664.mp4,4,3,0,3,4,1408,1408,7929856,262144,562,2,0.012623605578021464
fine_grained_action_localization_6691,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6691.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.013157894912271291
fine_grained_action_localization_6717,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6717.mp4,2,3,0,3,4,1408,1408,7929856,262144,564,2,0.01658833259221604
fine_grained_action_localization_6727,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6727.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.014979402863731962
fine_grained_action_localization_6746,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6746.mp4,1,1,1,1,4,1408,1408,7929856,262144,564,2,0.012578615868875768
fine_grained_action_localization_6759,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6759.mp4,0,4,0,4,4,1408,1408,7929856,262144,565,2,0.014130946776607707
fine_grained_action_localization_6796,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6796.mp4,1,0,0,0,4,1408,1408,7929856,262144,561,2,0.02516778507381295
fine_grained_action_localization_6820,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6820.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.014251781575904563
fine_grained_action_localization_6826,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6826.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.012623605578021464
fine_grained_action_localization_6845,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6845.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.014251781575904563
fine_grained_action_localization_6897,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6897.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.01900237493102695
fine_grained_action_localization_6911,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6911.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.014736583236799604
fine_grained_action_localization_6936,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6936.mp4,2,0,0,0,4,1408,1408,7929856,262144,567,2,0.009039547856316964
fine_grained_action_localization_6959,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6959.mp4,0,3,0,3,4,1408,1408,7929856,262144,563,2,0.018317813561023567
fine_grained_action_localization_6976,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6976.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.014219694482173355
fine_grained_action_localization_6982,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_6982.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.008970621050519314
fine_grained_action_localization_7008,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7008.mp4,1,1,1,1,4,1408,1408,7929856,262144,565,2,0.011595322809855545
fine_grained_action_localization_7061,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7061.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.04226840485049311
fine_grained_action_localization_7077,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7077.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_7114,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7114.mp4,4,4,1,4,4,1408,1408,7929856,262144,563,2,0.012578615868875768
fine_grained_action_localization_7176,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7176.mp4,1,0,0,0,4,1408,1408,7929856,262144,565,2,0.014979402863731962
fine_grained_action_localization_7212,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7212.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.011835486377909767
fine_grained_action_localization_7245,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7245.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.025386081128767116
fine_grained_action_localization_7276,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7276.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.04737465505923402
fine_grained_action_localization_7300,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7300.mp4,1,4,0,4,4,1408,1408,7929856,262144,562,2,0.025597270291097863
fine_grained_action_localization_7396,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7396.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.010010845285367508
fine_grained_action_localization_7409,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7409.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.009965122378163698
fine_grained_action_localization_7427,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7427.mp4,1,2,0,2,4,1408,1408,7929856,262144,562,2,0.014736583236799604
fine_grained_action_localization_7467,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7467.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.025712448441525433
fine_grained_action_localization_7486,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7486.mp4,4,1,0,1,4,1408,1408,7929856,262144,562,2,0.015159171072175707
fine_grained_action_localization_7528,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7528.mp4,0,0,1,0,4,1408,1408,7929856,262144,561,2,0.02742230232904535
fine_grained_action_localization_7555,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7555.mp4,0,3,0,3,4,1408,1408,7929856,262144,564,2,0.00860955649472974
fine_grained_action_localization_7583,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7583.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.0326797376136217
fine_grained_action_localization_7627,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7627.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.012578615868875768
fine_grained_action_localization_7720,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7720.mp4,0,1,0,1,4,1408,1408,7929856,262144,564,2,0.015159171072175707
fine_grained_action_localization_7762,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7762.mp4,0,1,0,1,4,1408,1408,7929856,262144,562,2,0.012630249930449452
fine_grained_action_localization_7798,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7798.mp4,2,2,1,2,4,1408,1408,7929856,262144,564,2,0.0326797376136217
fine_grained_action_localization_7804,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7804.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.01306051414727566
fine_grained_action_localization_7868,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7868.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.02756086319039055
fine_grained_action_localization_7889,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7889.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.02372010206720269
fine_grained_action_localization_7936,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7936.mp4,0,4,0,4,4,1408,1408,7929856,262144,567,2,0.01900237493102695
fine_grained_action_localization_7949,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7949.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.027567194263333667
fine_grained_action_localization_7963,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7963.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.0112771358661335
fine_grained_action_localization_7979,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_7979.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.014272121789582003
fine_grained_action_localization_8044,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8044.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.009965122378163698
fine_grained_action_localization_8080,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8080.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.012071219903587047
fine_grained_action_localization_8107,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8107.mp4,1,3,0,3,4,1408,1408,7929856,262144,565,2,0.012578615868875768
fine_grained_action_localization_8117,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8117.mp4,4,0,0,0,4,1408,1408,7929856,262144,561,2,0.033333332803514276
fine_grained_action_localization_8147,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8147.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.018936405878851554
fine_grained_action_localization_8175,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8175.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.014736583236799604
fine_grained_action_localization_8197,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8197.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.036429872827680745
fine_grained_action_localization_8213,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8213.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.011595322809855545
fine_grained_action_localization_8231,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8231.mp4,3,1,0,1,4,1408,1408,7929856,262144,564,2,0.023081362068670317
fine_grained_action_localization_8270,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8270.mp4,4,1,0,1,4,1408,1408,7929856,262144,561,2,0.026572187414155034
fine_grained_action_localization_8297,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8297.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.01900237493102695
fine_grained_action_localization_8347,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8347.mp4,1,4,0,4,4,1408,1408,7929856,262144,561,2,0.033333332803514276
fine_grained_action_localization_8369,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8369.mp4,0,3,0,3,4,1408,1408,7929856,262144,563,2,0.014270425275849225
fine_grained_action_localization_8380,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8380.mp4,4,4,1,4,4,1408,1408,7929856,262144,564,2,0.02459520330544956
fine_grained_action_localization_8408,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8408.mp4,2,3,0,3,4,1408,1408,7929856,262144,563,2,0.035149385669113235
fine_grained_action_localization_8467,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8467.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.01658833259221604
fine_grained_action_localization_8488,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8488.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.013922728758958131
fine_grained_action_localization_8514,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8514.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.02256063209814515
fine_grained_action_localization_8530,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_8530.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.0112771358661335
